sample_index,face guangpu mean1,face wenli mean30,face wenli mean78,face wenli mean94,face wenli mean102,face wenli mean126,face wenli mean166,left ear wenli mean218,left ear wenli mean1438,right ear wenli mean1574,right ear wenli variance1608,face wenli variance951,left ear wenli variance246,left ear wenli mean214,right ear wenli mean1184
10,0.0120985388315088,-0.0015989806002123846,-0.00017995140611670336,0.0031471185179703905,-0.010059136540087204,-0.0014847545946660517,0.03729621449032986,0.08414298445844193,-0.007065360631147289,-0.021589996989676313,0.00876882108700745,0.002204392998069868,-0.03075590895353703,-0.03358185869313321,-0.045149532102412265
11,0.03653460342893334,0.0006767038568296746,7.623688813566539e-05,0.026848267908516348,-0.02619816222266868,-0.002657366240424741,0.0417099490235556,0.07356590798853763,-0.005362766592264124,0.012469605297636351,-0.03421247414194395,0.03514526669314728,-0.034398686924602254,-0.0138865355579138,-0.008410460741406028
12,-0.03825920388947139,-0.0016541666258026659,-0.00018616404852360292,0.0025723585890451615,-0.009667760362443132,-0.001456318413151496,0.037189180113861034,0.08790300607537814,-0.007185176134543741,0.0031223046357660195,-0.018595846540630463,-0.012563745225782488,-0.024551802721566564,0.020620262356243466,0.0015608800886300282
13,-0.17977020968033972,-0.0014390889457119745,-0.000161951384143142,0.004812382776329626,-0.011193079126207735,-0.0015671433527149187,-0.010452107551636922,0.07033198607289022,-0.002574414802152322,-0.004639656622950665,0.0051407499024071395,0.038951718041850304,0.0007046014831330043,0.009198305619124983,-0.006880255483822755
14,-0.015014426586879563,0.000852609313398694,9.603968580765748e-05,0.028680315181965496,-0.027445673788909143,-0.002748006569002386,-0.03401591666406449,0.07715596056079277,-0.006838093325455336,-0.007571953098465861,0.027048066756570763,0.01795484124739361,-0.004534168586505175,-0.00711576457557185,-0.04109693831689454
15,0.05272100937663469,0.0008388128070011237,9.44865252059326e-05,0.02853662519973419,-0.027347829744498127,-0.0027408975236237467,-0.014001921760507106,0.08435987079482621,-0.004757170032883182,-0.02871045782975749,-0.032478046087307796,-0.07096654128564177,-0.007261271704296777,0.0008807209290861413,0.034636855271776734
16,0.04978015442344864,0.0015537674778180626,0.0001749735263881752,0.03598284535036367,-0.03241824790308333,-0.003109298410923922,-0.029491802930105285,0.08149413913501258,-0.0053160093226459985,0.017190738287956905,0.03427372113262317,-0.0015127574392265603,-0.03592338871991335,0.02405647822038978,-0.04111158868086609
17,-0.017258108628752076,0.0009496775905530273,0.00010696728004122184,0.029691276842664337,-0.0281340765299438,-0.002798023781130667,-0.01086925492064266,0.06533701748635921,-0.0006297170162560639,-0.0038760579373240908,0.06478203960928898,0.0603169610958583,0.01017852783217799,-0.015375906811597903,-0.0463139834456706
18,0.0741673526451167,0.0016468938960016609,0.00018545736044981812,-0.953068658950734,0.5592831273820689,0.033561950491350925,0.034401508005293444,0.05978933896510543,-0.018391859607007753,-0.02944110936397377,0.14052437725305655,-0.018357141853279947,-0.001049908375587084,-0.05201138156474706,-0.009987143015726774
19,0.048326260512254596,8.665684214787993e-05,9.811537401181889e-06,0.020702955275588165,-0.022013582109018937,-0.002353327603249028,0.04056554129300718,0.06967216079408395,-0.036361487581689896,-0.014799007663697952,0.07716355238213086,0.0043364522579003376,-0.0007300269350029227,-0.08003255449130212,0.007425067156978284
