sample_index,face guangpu mean1,face wenli mean30,face wenli mean78,face wenli mean94,face wenli mean102,face wenli mean126,face wenli mean166,left ear wenli mean218,left ear wenli mean1438,right ear wenli mean1574,right ear wenli variance1608,left ear wenli variance1088,left ear wenli variance262,left ear wenli mean904,face wenli variance535,left ear wenli variance872,left ear wenli variance848,face wenli variance1167
24,-0.009495477440876277,-1.548145784385261e-06,-8.15385880108424e-05,-0.0006252084627526744,0.0010739066662762474,-0.0012165262115296002,-0.00018945992460039942,0.021431639693269038,0.022882094701060788,0.009312877099707675,-0.008996158734033132,-0.009547896585573023,0.0013949527827470407,-0.011203881097520149,-0.01942439574113587,-0.10496949336324399,0.018797484712551958,0.02981384148984158
25,0.0010306190083453212,-2.2125054322555653e-06,-9.252408475670401e-05,-0.0008873901912918843,0.0013515470600652215,-0.001278141877573365,0.0016851728188110435,0.02593170237409933,0.02694717760577129,0.011228190754967567,-0.008971337381482241,-0.0064155264500037786,0.009021710248325241,-0.008777801146885752,-0.0020487871831690227,-0.0943284844756823,0.0197375066615605,0.0016525494507515846
26,-0.00799552362691125,-3.5089457698399275e-06,-0.0001139613306150152,-0.0013990151368246698,0.0018933382525385806,0.008352245204986095,0.012039447226551583,0.02176598332234004,0.0059805159920868,0.00958500733348759,-0.015462757518480398,0.003980303365983081,0.004987450738754584,-0.009987937723506644,-0.016187545012673214,-0.11621860526541859,0.024966702574379752,0.02231278551616899
27,-0.00534122732857301,-2.8111333835167898e-06,-0.00010242267723089021,-0.0011236316781381673,0.0016017177329139425,-0.0013336612939732241,0.00026797236897205224,0.023696782557884953,0.010083791291054415,0.0020062977648646107,0.0005330130882331444,0.008835169793335387,-0.004208443765079784,-0.009593191636756695,-0.003322931169232693,0.00746870111414961,-0.0033890854231795994,0.00647363044532476
28,0.013618170397573725,-4.981523578730807e-08,-5.6762993318099774e-05,-3.3909917734475535e-05,0.00044774418805782813,-0.0010775643781287768,0.0005959172596552792,0.02459190866586515,0.009871967927947757,0.006417760383242651,-0.004503493922319826,0.009686191971301786,0.012137663741078598,-0.011756455937401364,-0.005616794193271013,-0.01625737211918319,0.004238776677691169,0.022510370802831824
29,-0.005711921140582045,-1.3697311793034844e-06,-7.858841927343788e-05,-0.000554799235300449,0.000999345995152707,-0.0011999792482104265,-0.0019394354176485223,0.02166477762947853,0.034202448736663886,0.0027512165305753613,-0.006690318726548037,0.004267335707054025,-0.023721842106637175,-0.00738219546154474,0.014258640441948847,-0.06852776910372212,0.010899492020260708,0.010188233834585959
30,-0.011578882127144582,-1.5827723031346828e-06,-8.211115365395706e-05,-0.0006388734115016254,0.0010883773228429862,-0.001219737628752729,-0.001949629286060751,0.021711772339931646,0.0044618066675099705,0.009551452434131255,-0.012023409077837407,0.011764733294093888,0.002412957407021106,-0.014185903830523483,0.030616549207560628,-0.03407918318452445,0.011771244786330338,0.0311951422666027
31,-0.0006294492851798239,2.9832330506029082e-06,-6.6101247822228035e-06,0.00634020965039943,-0.004448488304176522,0.02430732800069694,0.011825488319023286,0.023766452346631727,0.005196555585599128,0.007373403916911213,-0.009054711668255779,0.006591401008501759,0.008373297290126924,-0.0101986083329107,-0.0013460897074953754,-0.02855756547220319,0.004212363005720758,0.03288898704226686
32,-0.016706191751428595,0.0003736818311986728,0.0004037544647897768,0.06157879628897971,-0.07143242175551845,0.013831195141646295,0.006932150658332041,0.024591858493035343,0.02994586895318525,0.005197368693652559,-0.00134068080689138,-0.008671183552228212,0.0034495625177609858,-0.009475894329425883,0.0025611505667249707,-0.0716884228924677,0.01466313550290627,0.017716233256439923
33,-0.0033185686358723375,-1.3738394103415522e-06,-7.865635079041759e-05,-0.0005564205004062568,0.0010010628527114727,-0.0012003602638131705,0.003675673058279944,0.024640328234005054,0.013893509363575222,0.005830214095513133,-0.005051791235719878,0.0033421626680738654,0.014066162177854313,-0.00733248927586396,-0.015870523450372213,0.010389606716977291,-0.0003120958207187056,-0.004831840411546869
34,-0.009026012344837063,-2.1825270834806256e-07,-5.954818551426781e-05,-0.00010038178707259562,0.0005181353479672229,-0.0010931860178412856,0.0021758264521401526,0.02146876530674053,0.00371079656195,0.001351306129428853,0.0028837224637910256,0.004247689758823481,-0.004246760767199361,-0.009831038057958196,-0.00890816455346697,-0.02443156799446369,0.007112584188071976,-0.002762583591223399
35,-0.013576911387192544,-1.2740680851313453e-06,-7.700658537805319e-05,-0.0005170469192652086,0.0009593677405700181,-0.0011911070277465271,0.002244094479991748,0.023448099153176513,0.005427849581072155,0.0020123376467487534,-0.0005619904262239778,0.008599317666116341,0.006261026047068948,-0.007082796987981532,-0.012163188492507354,0.01333485761020717,-0.002857967434482241,0.021982279218478402
36,-0.01230237557253748,-2.8416516712281466e-06,-0.0001029273113570252,-0.001135675361781311,0.0016144715319219162,-0.001336491695593609,0.005935454301068031,0.027576949283770334,0.007985777162829832,-0.0030198906097215795,0.0009406560705114171,0.007900123406013716,-0.025310137645953124,-0.008886272122179793,0.0010305623869529207,-0.03553513739966829,0.009840100592155114,0.0109839636708736
37,0.00686135403277138,3.0090562171279037e-06,-6.183126675493178e-06,0.0011732377581898702,-0.0008305788971260335,-0.0007938710464855757,-0.0017299135106963422,0.025168702359036826,0.005302788211642011,-2.545139116178564e-05,0.006422038092169007,0.015580681679633774,-0.007279384080585865,-0.007916769229508847,-0.013812912163844728,0.05103883225254189,-0.004364054692025911,0.01790483739370903
38,-0.00767227133285682,1.4602531157765512e-06,-3.1793308576843696e-05,0.0005620208133003172,-0.00018332359747134927,-0.0009375139287201127,-0.0018040226532304265,0.025419367337124372,0.005757887497831771,-0.0014914649440402853,0.003702190653033606,0.004143415110522874,0.02190347715022554,-0.007218559911020861,-0.01326973509213149,0.01979323975757193,-0.004425110910695986,0.029443818134818483
39,-0.004893463573668698,1.2037821209714961e-06,-3.6034176136862705e-05,0.00046080754883774265,-7.614263273125971e-05,-0.000961300188491425,-0.0018162946105200798,0.03187294512889223,0.008802794851741727,-0.09744304184946913,0.03854118651550519,-0.004065266550915325,0.040492803324161226,-0.008752251238358249,0.008176672635255506,-0.10682079392470278,0.022469899435853556,0.026720733638628855
40,-0.011735854861036567,1.8968993861082708e-06,-2.4573158772143124e-05,0.000734338133117607,-0.00036580102943159406,-0.000897017413228451,-0.0017831294353276763,0.027788525319672665,0.006801064070383802,0.0016630311444492526,0.0017896736167397178,0.00037683346669052024,0.008635006134700944,-0.00785184923465942,-0.017853422648968737,-0.025080952153671784,0.004835725664222481,0.02999885316735318
41,-0.00040364516391145483,3.501457051547677e-06,1.958950859646288e-06,0.00136755796158598,-0.0010363565388123842,-0.0007482036049566719,-0.0017063524759914934,0.029889408674464865,0.007725384200303769,0.009729628949713418,-0.0018819772259822136,0.007059075324841284,0.020283560783917697,-0.007479865793688529,-0.0020609026568875473,0.04763419631433019,-0.00937787758724027,0.019963316834759968
42,0.007286445993352027,3.690435679298772e-06,5.0838006407129545e-06,0.001442136156453141,-0.0011153319865156088,-0.0007306768872304419,-0.0016973099811464856,0.035704452825404555,0.010504228572372175,0.0019026131258535186,0.007002794097366408,0.007108643563453751,-0.0037837946590652174,-0.006537190304971462,-0.006848534021319791,-0.05455092618560735,0.014671872332865715,0.024974798196480956
43,-0.007884509702653614,-2.0687173459232103e-06,-9.014648166241415e-05,-0.0008306459125886093,0.00129145704550842,-0.0012648063314773205,0.0016200500065577117,0.027656083239286464,0.006673328163540699,-0.0018511734651402525,0.0025142661777449136,0.004330706483654103,0.04479714189721552,-0.009390534407754444,0.030988090401594934,-0.05132570445275143,0.008720465673747773,-0.05246965302595608
44,-0.002651482460307907,-3.169723264125231e-06,-0.0001083521282129763,-0.0012651449609451082,0.0017515748712576375,-0.0013669185130127475,0.0006551708749439935,0.02662848236256126,0.00763530578023518,0.0008365739733025929,0.0037136466619032463,-0.006764418340887843,0.024025606651110393,-0.008329284116280193,-0.018610639756375797,-0.062163592645305285,0.012226880627819943,0.0030500162964214456
45,-0.00271047031189163,-5.111108923474272e-07,-6.439073222467854e-05,-0.0002159548281866107,0.0006405227653706661,-0.0011203469872369028,0.0015201894113128455,0.027235613386691247,0.008858960137413946,0.0033092345068712974,-0.0076255745617672815,0.0015886358529317779,-0.023177033858053434,-0.009423633152892357,-0.006547666423976708,-0.01913805506830275,0.006827722894975687,0.02327197227142307
46,-0.006060100181197167,6.022197189687937e-07,-4.5981291123177295e-05,0.0002234080154873105,0.00017525436694515152,-0.001017091758893244,0.0019552962905940506,0.024859548531304794,0.007270926803093118,-0.00941545442704001,0.006908918469129025,-0.007732409472165354,-0.031123719690843665,-0.010146695564220728,-0.006689013617359385,-0.03756532292103936,0.006660097669009614,0.01621817753755989
47,0.0004786653912613772,-1.4689156143653913e-06,-8.022848018337655e-05,-0.0005939412071406655,0.0010407958419286214,-0.0012091780534766775,-0.0019441813233280448,0.02237593441426237,0.004766810914084253,0.007085167331440253,-0.0055644476326366,-0.00486087708002633,-0.040681765666167435,-0.008811945115554328,-0.006584012845132282,-0.0857425356453375,0.016353915282150747,0.015796063516052953
48,-0.015904607714097047,-1.110912623905246e-06,-7.430873370371614e-05,-0.00045265953363455473,0.0008911839689504645,-0.0011759752652375462,-0.0019270511312303594,0.0249859409847277,0.007395560246537189,0.0015845126799554172,-0.004022341549794638,0.008952340243551434,0.008031420348885241,-0.012243297830798174,-0.0017236886383890022,-0.024437918939786026,0.00862324304268745,0.010777397234816945
49,-0.008638094919337331,3.4327909041971253e-06,8.235240758425813e-07,0.0013404596733889067,-0.0010076604910444428,-0.0007545720086025383,-0.0017096381030003937,0.031448728784940205,0.010299145043546181,0.003087436622125891,0.0028417170979356467,0.006748367097441218,0.02068793535968452,-0.008995091505317387,-0.020427960814152598,0.005604698662046195,-0.0012425682113994788,0.023214492915303017
50,0.025987084089081555,7.238773515892278e-06,6.37572223063306e-05,0.0028424459892694466,-0.0025982063865581306,-0.00040158826806029757,-0.00152752450340451,0.02518128256261475,0.02378362777222231,0.008999138790725893,0.0007401759152925845,-0.01345079088558964,-0.02001829924642871,-0.007429114384477075,-0.013554448724516539,-0.12949313947997257,0.023515474481697708,0.033190753661897374
51,0.030099541647681513,1.0818803420493734e-05,0.00012295468710293462,0.0042552627243305574,-0.004094325116339704,-6.95603856689841e-05,-0.0013562225824276578,0.02487878119599804,0.029265680598320538,0.0035820358386383453,-0.0022262939370088415,-0.008286425212266841,-0.003640198903549125,-0.008794640859324328,0.0022118210745079017,-0.10919128426626197,0.02111050964879171,0.01299753736495572
52,-0.007527049577231934,9.790031941743916e-07,-3.9751000565895325e-05,0.0003721011866199724,1.7794002269778674e-05,-0.0009821471850415678,-0.001827050124574856,0.026023257905963815,0.005763878461636809,-0.11676261070287554,0.003961860187412271,0.010582550952877152,0.04268970678063866,-0.011043032809744727,-0.012084437913336998,-0.04773636185474871,0.008036453160760149,0.03458103558805221
53,0.014091026931480824,4.867737316779186e-06,2.455103250661258e-05,0.0019067444139174998,-0.0016073343097847623,-0.0006214887016440524,-0.0016409769231990157,0.02568539635064956,0.008679659149248915,0.005357090014588736,-0.005125300625966775,0.0070727771143764395,-0.009409697795515674,-0.009436640379051816,-0.01626831483746338,-0.023145501566692147,0.004318525648832608,0.010019388225983205
54,0.0004560875532809049,6.35085567273332e-07,-4.5437838987339616e-05,0.00023637813633377338,0.0001615195064750256,-0.0010140436340712908,0.00047126000929195966,0.030129782901081946,0.007582563902451549,0.002995160648895956,0.0012003256048900822,0.01593743194981004,0.019551073626893893,-0.0076173707559456395,-0.008859702658592872,-0.006667444682466902,0.0030591014510741666,0.0016615306001453091
55,-0.00703745208228208,-9.817967912802762e-07,-7.217374317006816e-05,-0.00040170548745202333,0.0008372255885321129,-0.001164000489151302,0.00034522672710439977,0.02900043811386643,0.014038362309861288,-0.00075996813807207,0.0013327061518282365,-0.008012993912278584,-0.0012107893662490067,-0.009004498517093423,-0.0035551444155041355,-0.07181385406258368,0.01554189805115266,0.00943381728550973
56,0.019569733279366567,2.2220365282638775e-06,-1.9196864428320405e-05,0.0008626496857772551,-0.0005016780419396251,-0.0008668627498112726,-0.0017675718510291227,0.027405638717572296,0.010190023917097295,-0.000977068336907589,0.002299147788970424,-0.009442815949652699,0.014055187890839486,-0.005549454068487712,-0.009814805836735614,-0.10581999079099248,0.015322664573798245,0.020092645386030217
57,-0.006689771138993308,-1.026987332699017e-06,-7.292098985684497e-05,-0.00041953940361590976,0.0008561110216785361,-0.0011681916607814875,-0.0019230353648861487,0.02281672578331683,0.005580619158100592,0.0050517404304460415,-0.0035370522851776395,0.002173682116392284,0.04507298711150356,-0.009942644703844249,-0.015426289414026755,-0.05749353085161961,0.01029959689339424,0.01902748106792965
58,-0.01081753457202396,2.5242849546359684e-06,-1.4199045679098906e-05,0.000981928475704546,-0.0006279897051916762,-0.0008388308876093831,-0.001753109475733536,-0.015062138463568674,-0.012025432705447812,0.003776318705911553,-0.0005129841660593798,-0.0016178851436512319,-0.02669977998981418,0.005517024266409437,-0.009404898975925922,0.018091715656631393,-0.0033407280852645336,0.01515660567921683
59,0.030934175150505127,5.961700553201661e-06,4.2640225028066634e-05,0.0023384641506640417,-0.002064508951147524,-0.0005200296897133299,-0.0015886315493136298,-0.011356596498027805,-0.009610646366031908,0.0010016640781357884,0.0003401702722607509,-0.0004979653460574679,0.011887115188384069,0.010180230980522557,-0.01597754346821901,0.012327703531174556,-0.003351699918236858,0.005494685161404326
60,-0.006937043641148314,-2.0487630808811693e-06,-8.981652857994129e-05,-0.0008227711963604003,0.0012831180230801291,-0.0012629556842639919,-0.0019719266180698697,-0.01470511139406571,-0.011176855475062957,0.0031035429738169315,0.0021454463366359865,0.0011085694769391277,0.004049800216012838,0.003787643866940943,-0.009639131467817174,0.017249686155979313,-0.0035054071708954465,0.018458076196364918
61,-0.01076979702723464,-5.69799907176961e-07,-6.536118246724585e-05,-0.0002391157582695806,0.0006650493019244626,-0.001125790067276105,0.001837434952505551,-0.012161764242558933,0.02189786493309046,-0.0004026084599270488,-0.0003675564979085674,-0.0013928131008458576,-0.022997353158793674,0.016914606188633472,-0.0014167633041867133,0.014743179735433563,-0.004065377016668183,0.020697974855169946
62,-0.0043403322846116655,-2.1573377583158023e-06,-9.161186152869073e-05,-0.0008656189170138922,0.0013284921157046522,-0.0012730253823365152,0.003880898376066639,-0.015098093884474341,-0.01179970174779375,0.007026446257566659,-0.006547755060614648,0.002003719477084919,0.013196403430712803,-0.014094969383355142,0.004420875782516661,0.026901006064144722,-0.0046770567048752916,-0.07878980943932427
63,-0.011345297648414588,-2.2694337766402107e-06,-9.346542149199426e-05,-0.0009098562934723639,0.001375337800522404,-0.0012834216652113913,0.00035426922194940747,-0.01565054007169223,-0.012508347180732385,0.0072401909664665445,-0.007331537000779676,-0.00594956485735614,-0.029543980375301985,0.0070193588878267,0.04479973044069929,0.03349540429049599,-0.00763548955660746,0.01751146305026207
64,-0.005484173538789768,-1.6502646701886472e-06,-8.322717143290946e-05,-0.0006655084810970408,0.0011165828398798528,-0.0012259971707978114,-0.001952858748505397,-0.011967540403824735,-0.009786416964811829,-0.004676160441950527,0.0023643833950336784,-0.004234826196412832,-0.014654290959416923,-0.002859397108385051,0.0021976863551695664,0.023149714360422596,-0.0031424223633943703,0.01546914967811987
65,-0.005780634117224528,-1.724752767810306e-07,-5.8791234325065394e-05,-8.231626160788091e-05,0.0004990046494552631,-0.0010889404154107087,0.0019244900271003448,-0.01298725223655865,-0.010116454881571445,0.003520630372816242,0.001463495586423374,0.0006261858865397977,-0.01857583152100474,0.024857608206043196,-0.009297878958079122,0.01092096914227879,-0.00279051097991165,0.03600903834166086
66,0.0015538503000175647,7.206494557736035e-06,6.322347467291861e-05,0.0028297074777238144,-0.0025847167914535424,-0.00040458196208185867,-0.0015290690289215146,-0.01171957284883445,-0.0056632431074917725,0.0029921407079538825,-0.0036468390368450863,-0.0037547598204201818,0.005863905661023794,0.001604868727057095,-0.013756373286491725,0.023455618226781418,-0.0033751674498721075,0.026916522695412982
67,0.004586743039779936,-8.004477354570203e-07,-6.917505192053523e-05,-0.00033013821349564803,0.0007614385905808815,-0.0011471813718301682,0.001198928103775928,-0.013119096043959161,-0.01104505427135215,0.0013409041106283866,0.0010746277297925709,0.0001199249129064227,0.016476413214094647,-0.005255978528264968,-0.013324254723864792,0.009161757287993757,-0.002066674776876322,0.026052536123732758
68,0.028674241940225442,-2.9015144663542697e-06,-0.00010391717060444384,-0.00115929951046594,0.001639488599206789,0.005584874451455084,0.00244426498699552,-0.01135388640502402,0.01209365266614774,0.001199637984338193,0.00220495393826443,-0.0025548457515697245,-0.005787067051433513,0.014658433129706971,-0.028644271240923964,-0.00016936912683762626,-0.0012652230146664117,0.0013489866012422677
69,0.009688988200671484,-5.8031697863442655e-08,-5.6898856352059186e-05,-3.715244794609125e-05,0.0004511779031753596,-0.001078326409334265,0.0008020692927521768,-0.012852181910764763,0.006684026313192549,0.0012281596487910829,-0.0008452084232791457,0.00030288410258168296,-0.017776568617568666,0.016005145581002165,-0.012930501828013133,0.03380236664774189,-0.006225507428617661,0.017193530361722813
70,-5.341710277047396e-05,2.8811141647995216e-06,-8.298708204289875e-06,0.001122746930608997,-0.0007771110474387572,-0.000805736960971036,-0.0017360354482001054,-0.00960133121531899,-0.007946977113672496,-0.0005579676439469006,0.0032554063071173595,-0.0006014340067383598,-0.0205543652663735,0.002614786929580633,-0.010826447892231476,0.014885546759742472,-0.004682948985545614,0.021967909379448362
71,0.005460938598460542,1.6416021715998073e-06,-2.879461732731077e-05,0.0006335880872566922,-0.00025911059542258066,-0.0009206948113989788,0.0027869249935134795,-0.013509971022117909,-0.010897526787653117,0.004513519844770343,0.0019494212959775773,0.0012012580532063369,-0.016225474051184338,0.011116867399951299,-0.013271754337751185,0.008729893006075387,-0.0032826180069296263,0.02318934569700045
72,0.01793821999173784,-1.2218348619330627e-06,-7.614288466216831e-05,-0.0004964336914913667,0.0009375391230371395,-0.001186262686511638,6.148334848962597e-05,-0.01193908784815975,0.017323015197469236,0.001686519573998691,0.004592258897711473,-0.0006344794991466675,-0.02093065310757694,0.018745489406524866,-0.018790352616533744,0.019704326523059295,-0.004792565724222828,0.005130050496017445
73,-0.0034085698031542226,2.2760304219070482e-06,-1.830405020515849e-05,0.0008839577414535871,-0.0005242424555691182,-0.000861855116175207,-0.001764988281073406,-0.011106729977448894,-0.00938748296429429,-0.00445167816525661,0.003378558402466074,0.0006393839338126274,-0.018257205187845325,0.022498654833267424,-0.031442945669900364,0.008954822319574533,-0.003072019768488613,0.025691493918103384
74,0.0007239364945987168,2.2977453573939763e-06,-1.7944983615408578e-05,0.0008925272855842861,-0.0005333172740940234,-0.000859841176560702,-0.001763949236634694,-0.011047692774250403,-0.009799682670380125,-0.004803333510511057,0.00730383255266325,0.0026143558474713688,-0.01844525610601472,0.01267796681098182,-0.01595735101202147,0.023014227526879573,-0.004033782201349723,0.027848766002485793
75,-0.009000687892659242,8.234773048761308e-07,-4.232269370869863e-05,0.00031072472190010416,8.278932413733917e-05,-0.0009965713471454527,-0.0018344919293386045,-0.010685922345145956,-0.008812350439010757,0.003694109202488517,0.0004894166100347652,-8.771764762260951e-05,0.008032536378073189,-0.0008404897909207885,-0.006141798054406523,0.022502447182988616,-0.0038188155479289866,0.01961844069803944
76,-0.0028516390740265726,7.589193885636463e-07,-4.339018897552263e-05,0.0002852476988088386,0.00010976851434651493,-0.0010025587351885747,-0.0018375809803726135,-0.012463436237095102,-0.011439815993505466,-0.00018584381008508892,-1.2420222949501757e-05,0.0020199399779316767,0.01288261322403449,0.003002332587563739,-0.0052937148941106914,0.022517266055407402,-0.006479789816855899,0.029190549721914302
77,-0.006802325689864919,-1.3667497773501257e-07,-5.8199259677099305e-05,-6.818809425726851e-05,0.0004840434621574455,-0.0010856201365867953,-0.0018804345428989537,-0.01293339246395888,-0.011149040285968144,0.0007322182363043778,0.0016327899397192646,0.0022684864101612384,0.022689533708270895,-0.002727931215416253,0.026638635336648942,0.02234579053170453,-0.00473983997132804,0.008296803772259068
78,-0.009821580602056852,-1.7007372229420423e-06,-8.406175864151729e-05,-0.0006854268809683931,0.0011376756613161166,-0.0012306782196315248,0.0006657017307417513,-0.015472131317067636,-0.008121891860480266,0.006543591255828921,-0.004458942776715634,0.002350092656657363,-0.029835449998221308,0.005514933819348093,-0.018887276406281833,0.027139695759175617,-0.007693396452850282,0.010197214983979781
79,0.001689851463276035,1.541243956241309e-06,-3.045408724210079e-05,0.0005939828968148158,-0.00021717021791558966,-0.0009300024782660138,0.003290608805749681,-0.014116346413023275,0.0023711742625451646,0.0023807704416813685,-0.0020394973479398704,-0.00026261696110073575,-0.020782965245038365,0.01149454150236696,-0.007466423180963989,0.02067231643927093,-0.004454470723001557,0.008381226576560395
80,-0.004116203932642735,1.4960534148225689e-06,-3.12013339288776e-05,0.0005761489806509295,-0.0001982847847691665,-0.0009341936498961993,-0.0018023096340206578,-0.016083738619169747,-3.013240830940514e-05,0.007148250542230174,-0.009040391657168715,0.0027301158193529075,-0.01612837951183278,0.0077332465592747455,-0.0015803221993866282,0.03895510028592452,-0.00846772340576751,0.034573850668537194
81,-0.020512233220433267,1.9761295561281405e-06,-2.3263050944677263e-05,0.000765605388729616,-0.00039891185377921963,-0.0008896692551755283,0.011737843516503815,-0.010570629996821764,0.014699614939842228,-0.0016823923213778605,0.003006874559139742,-0.0013403231571119296,-0.02398652702904571,0.005879484559656441,-0.021393160220394166,0.011966228893245357,-0.002981400555420892,0.03172143762107731
82,-0.00675244259406013,-3.455609193163061e-08,-5.65106762550323e-05,-2.7888075912903965e-05,0.00044136728855384197,-0.0010761491773185843,0.0023907682395429126,-0.013159124586411608,-0.0012148455007554317,0.004712500397953443,-0.006217440138206492,-0.0021021829546473835,-0.013600015386534528,-0.0053279828159333905,-0.017800922262855127,0.01741586922524687,-0.00201415220607362,0.012968797686895642
83,-0.008737576667770952,-2.939662325993465e-06,-0.00010454796326211257,-0.0011743541150198698,0.0016554308479667565,-0.001345581639259076,0.003253764851598594,-0.013378974578065195,-0.011430722566301392,0.0034971419432668037,-0.005017423209110938,-0.0005757431513599489,0.00956540246772102,-0.005054366522793385,-0.004873711805202284,0.027042843843010082,-0.005140819830048103,0.01527874931097206
84,-0.006752634367966124,6.028066091170895e-07,-4.597158662075161e-05,0.00022363962478814058,0.00017500910157961349,-0.0010170373280928516,0.002356086621115631,-0.013637807591485519,-0.010319719724956622,0.005792968157227595,-0.0049875102970624195,-0.000977024237525468,-0.019947245388129295,-0.0029825012131084756,-0.023226635243129,0.022670217988586806,-0.006117719328769175,0.011059405325781204
85,0.003642663267849754,9.672653912084815e-07,-3.9945090614408844e-05,0.0003674690006033774,2.269930958053951e-05,-0.0009832358010494085,0.0008937579438979837,-0.014961580963124532,-0.011484855203539762,0.00656405974443629,-0.0016538117159950836,-0.0015055506191534681,-0.021752236594772,0.004261710806074,-0.017629286385176197,0.009794734838452501,-0.0025321649498318195,0.029106126917612975
86,0.008424696201572593,-1.536947920355776e-07,-5.848069024744382e-05,-7.490476398132974e-05,0.0004543663529273531,-0.0010871986297981639,-6.873419373490904e-05,-0.012747770984952821,-0.006268009507310933,0.004667536832815945,-0.0055994521041827445,-0.0033058247162390175,-0.01324735016314267,0.00693434737399882,-0.021621334975426103,0.009295127139762676,-0.002088110487590779,0.02002618488051634
87,-0.0001341230274406233,-1.2341595550472641e-06,-7.634667921310746e-05,-0.0005012974868087902,-0.036299384469032976,0.005459520318152266,0.002788469519030484,-0.014917103509698035,-0.00737922631164874,0.0024374782215935797,0.0005629260002816622,-0.0011684462972077426,-0.013417172604575563,0.00566811713456527,-0.017847364912109413,0.01578367627740842,-0.0037678168428168833,0.014310581406324156
88,0.011410528397046002,5.705229558396607e-06,3.8399357468047624e-05,0.002237250886201467,-0.001957327986407435,0.0027957858085676593,0.011133821710226581,-0.01303505249966805,-0.010333306375014473,0.008288446022358611,0.004203072818612059,0.0007943350537028082,-0.020277962037491493,0.01916439177042809,-0.015321288641799652,0.014882900532524815,-0.003802357798470499,0.01360286683409555
89,-0.022724966882518984,-6.60180990014441e-07,-6.685567584079947e-05,0.03566588449355232,-0.03189147531958471,0.028610300494887577,-0.0004956691289170553,-0.013789867501723053,0.013436591391944646,0.004753101826174614,-0.0024830994691701007,-0.0008395025999116294,-0.016243330518191518,0.016925987511522994,0.0009215231234863101,0.0057999902307077755,-0.001947508479871351,0.01316099428392226
90,-0.011682764378830666,-2.7048593154634937e-07,-6.0411886230152755e-05,-0.00012099501484643943,0.0005399639655001028,-0.0010980303590761758,0.0001117787157797151,-0.01297771306394271,-0.009201977049331187,0.002984087532108362,-0.002050316911872308,0.001013765183170173,-0.014799002744120967,0.0006605673350701008,-0.010174231557051513,0.02296130298252684,-0.004150408722203699,0.03476065857592749
91,0.0016148794496879976,-4.625210831897626e-06,-0.0001324192942286448,-0.00183953602700274,0.002359832977791785,-0.0015019068979849537,-0.0020952078366089488,-0.015146045933063804,-0.012249772903647137,0.004952417928351273,-0.004776847022848352,-0.004793476365327674,-0.018202147747906516,-0.008921345178431189,0.008715811215729348,0.036624303352629915,-0.007011517351829492,-0.011357543561056631
92,-0.010261908935115712,-1.0258135524024252e-06,-7.290158085199359e-05,-0.0004190761850142499,0.0008556204909474601,-0.0011680827991807036,-0.0019229792003218938,-0.01658918198719436,-0.013270376380433765,0.004493386905156542,-0.0042126385860182195,-0.005186294581486195,0.027709619000529748,-0.001032346376772775,0.04305308297961372,0.04361828188884435,-0.007933659276734985,0.0134358174553715
93,-0.007195150725455878,-8.732221138456439e-07,-7.03784102213187e-05,-0.00035885776679853116,0.0007918514959075908,-0.001153930791078779,-0.0019156778069687817,-0.01064217239775161,-0.00964808988981339,-0.0010857862108221326,0.0030027376670479122,0.0007723718910655739,-0.02003671372802987,0.00847489072225949,0.023591593696443064,0.010129217958761792,-0.004305843022644971,0.014860227749222634
94,0.0074201304248601345,-7.781459098218004e-07,-6.880628082835969e-05,-0.00032133706006412093,0.00075211850669044,-0.0011451130014152717,-0.001911128477264151,-0.015177557257559895,-0.011654420875521605,0.004602440328064644,-0.005421247521766008,0.001140506736370329,-0.02515184750612905,-0.004118775326895312,0.02517468226232872,0.02340322292787222,-0.005081693841252799,0.022700771169979636
95,-0.01228854983228062,-8.286184625751996e-07,-6.964086803696757e-05,-0.0003412554599354748,0.0007732113281267057,-0.0011497940502489853,-0.0019135435535271035,-0.010487163693471526,-0.009449425250778508,0.005993962004372074,-0.0071304204006236395,-0.00013436418111361585,0.02027091245312094,-0.0038836000324944187,-0.008746624903886753,0.020990392950830872,-0.002826474210209823,-0.006164642981581655
96,0.00658048377194338,-4.0312310506108993e-07,-6.260510377835478e-05,-0.00017333871683394866,0.0005953939381116814,-0.0011103317199647716,-0.0018931838989847721,-0.015527187128842523,-0.012598104656311419,0.004516204236718852,-0.0067485534383020735,0.0012229189704861696,0.018324557549338046,-0.011811388240735493,0.01758231873206076,0.027540863805369332,-0.005214168565289016,-0.048372452672520355
97,0.007104751157537329,-2.3134505377623584e-06,-9.419325917391972e-05,-0.0009272269910345902,0.0013937327029377503,-0.0012875039752407924,0.0016716652411077864,-0.014620568148661606,-0.010256172716024624,0.008312605549895177,-0.00886886974659262,-0.003168605323982569,-0.019839548571492227,0.00023539362998285327,-0.010133846644656429,0.023181469087034275,-0.005162661904946709,-0.01795509590571649
98,-0.0027253089787526766,-1.912604566476653e-06,-8.756508401718517e-05,-0.0007690378385679112,0.001226216458275321,-0.0012503277385730435,-0.0017344909226831005,-0.014049088721079033,-0.01159654388590509,0.004129987345127378,-0.00773217908874873,0.00023810284764710828,0.026441623838155126,-0.01499084208508773,0.00845129003954184,0.00034294046249686906,-0.0023082582843595607,0.01394055805130106
