sample_index,face guangpu mean1,face wenli mean30,face wenli mean78,face wenli mean94,face wenli mean102,face wenli mean126,face wenli mean166,left ear wenli mean218,left ear wenli mean1438,right ear wenli mean1574,right ear wenli variance1608,face wenli variance951,left ear wenli variance246,left ear wenli mean214,right ear wenli mean1184
90,0.06871574444111678,0.00011354524765200312,0.00017265432478967118,0.0013404479217403074,-0.0038465813566620466,-0.0025609015725261697,-0.0019019626432880397,-0.04301336716948659,0.01933562811890181,-0.017235527033197594,0.02182611716574637,0.024601396457241197,0.015639746415355496,0.05442854349940262,0.033247248041673776
91,-0.009498406367678415,0.001941582345330046,0.0003784481045182168,0.020379370567388356,-0.016810917241121777,-0.003502850085195811,0.03565085720798508,-0.05020009547713471,0.02573980049462699,-0.028604232337475274,0.05085068664254772,-0.1123192259567954,0.018536039494381335,0.07104470314649765,-0.02449539340493272
92,0.060358549483474515,0.00043061852861044477,0.00020834928361859807,0.004642751620520493,-0.006095247163036661,-0.0027242826689959573,0.03272031332011312,-0.054983229505911196,0.02788434064922765,-0.0259529556828125,0.04484455199241123,0.07198669257232233,-0.017016904319157287,0.08716578322591412,-0.042540095153238415
93,0.04232047505482849,0.00036656332033601285,0.00020113818082487556,0.003975619560160866,-0.005640971242556948,-0.0026912763868808492,0.032596076990283225,-0.03527244488840597,0.020273021456919078,0.006271296464174388,-0.03196486541153268,-0.028610784127115187,-0.007638174003809276,0.048505771910112766,0.029280535700127376
94,-0.043643761823901346,0.00032665199825732713,0.0001966451090841714,0.003559944968706012,-0.0053579223997965,-0.0026707109341783577,0.03251866820015845,-0.05030453669600501,0.024488818737776603,-0.0265828276950679,0.057710485100825326,-0.04997602718112318,-0.008943313048754991,0.08092356547150278,0.05075695891253448
95,0.07227885647997993,0.0003478394902250248,0.00019903032000824895,0.003780611727132666,-0.005508182896570568,-0.002681628396724125,0.03255976175540988,-0.034758683621007445,0.019855577948838004,-0.03461999457144698,0.07590504190053336,-0.09852223514448892,-0.013494224184325611,0.07240596533008128,-4.797741608211977e-05
96,-0.03870512376258647,0.00016922400561362468,0.00017892243721806078,0.0019203396357452128,-0.004241451964463643,-0.0025895916485185327,0.032213333527999606,-0.05146335088405203,0.02647173159980306,-0.02608474428845363,0.07183997614748004,-0.049417896484832545,-0.009375181452746507,0.05453061750041815,-0.06122031958693195
97,-0.0417887624048726,0.0009711459399723893,0.00026919989719331906,0.010272319852939879,-0.009928637045854002,-0.0030028049111519134,-0.028444098847368305,-0.04845845049172514,0.0215507537670606,-0.04801204258586205,0.09441125374130915,0.05344559084154473,0.010730249323258138,-0.04442454754076387,-0.008517403346548906
98,0.016029736561869616,0.0008028778351591671,0.00025025688485442457,0.008519815248225907,-0.008735289147055344,-0.0029160999469803003,0.02951310468235073,-0.04656433753612945,0.024367204877856378,-0.023854028331204466,0.0823109080163868,0.04116671552314926,-0.01821489446518846,0.08069999448142426,-0.045588886414220674
99,0.05651458637192606,0.0014219960597501276,0.00031995496685682833,0.014967903200855776,-0.013126040639999732,0.018623799761339658,-0.19727935975803684,-0.038432562963842315,-0.07674134436916609,-0.02628630333237535,0.03507145641111212,0.0162071107850286,0.018726716153804283,-0.10284682931228872,0.05283377430174709
100,-0.07791091605929423,-0.0026758127065138757,-0.0001413614668662043,-0.027710587414381985,0.01593538776515106,0.010671316927420923,-0.2051463864284957,-0.037526385579500166,0.0206000975496805,-0.0026263724843320607,-0.03343506419222048,0.034424496711957575,0.014521442037441368,-0.05619157225702392,0.003977841566315146
101,-0.05987889031139637,-0.0007164624318732445,7.921507358947289e-05,-0.007304044044996672,0.1437424235619631,0.006698630033150875,-0.015372047789074904,-0.03855058897395727,0.0227037250933653,-0.032691617180080394,-0.023451940213680057,0.12432818927046496,0.01919358937736151,0.0027729001595712915,-0.0004910246299812874
102,0.049599089549901575,0.0011453268332417123,0.0002888085497900956,0.012086405878610122,0.2595862777144496,0.058682762681013724,0.024127459784225033,-0.04922787123137194,-0.05284433329212438,0.5069652803107866,-0.4814120852882936,-0.022437858626139662,0.01497152433128822,0.012222803727272311,0.01864538182668937
103,-0.005382721981920553,-0.001380172936070637,4.496954642208368e-06,-0.014216558547338439,0.00674678366590931,-0.0017912204630496141,-0.018399113748583946,-0.05749905893643522,-0.09782100515715013,-0.01551064675348277,-0.011731000625709356,0.011407186796928667,0.036563521570719355,-0.2744712444853617,-0.028651550108180643
104,-0.03268523291792116,0.0011110819334334578,0.0002849533832965285,0.011729746815571696,-0.010921055210594314,-0.0030749109428495356,-0.16979350527928722,-0.052736668694920025,0.02657783463470574,-0.05940981890608998,0.11225689239721356,0.03080780979999389,0.010864576760941167,-0.03392869540395229,0.007106452051694275
105,0.07959200674673389,0.001011796360608087,0.0002737761739662584,0.01069569212201426,-0.010216927533850747,-0.003023751205571117,-0.020519732332372594,-0.05436803373078029,-0.008673325149749462,-0.041042751028722166,0.08920458202260655,0.03468123683225125,0.015594069394702682,0.001457096033120088,0.00631886869198073
106,0.04814894294405214,0.0010406212043315814,0.00027702117022343356,0.010995901549176092,-0.01042135169806662,-0.003038604032522916,-0.2614737048772542,-0.05950025868075721,0.005685652514325153,-0.08835292238615866,0.16253159309810147,0.0029794132829389047,0.005203899008326098,0.002617929510256231,0.027748309702685898
107,0.12507200701082727,0.0007331562046143042,0.00024240787681356496,0.007793667659449847,-0.008240827279763958,-0.002880173878370394,-0.025051013546898905,-0.05787385219868416,0.02110790847308122,-0.03326528522816533,0.07549853532522818,-0.023900161050421233,0.019118457081708288,0.018755126537201447,-0.004214237818620739
108,0.05201625290344453,0.001441458988418128,0.00032214603270569014,0.015170608711503502,-0.013264070631222412,-0.0032451471902201533,-0.0019048296355148868,-0.05545777166995572,0.023181413544992806,-0.05596974868531042,0.11730096148579386,-0.0023898040153778138,0.009340159557659064,-0.06321690835930742,0.04774454096899893
109,0.1011525027774205,0.001127342101687737,0.0002867838940057042,0.011899095723201449,-0.011036371405793015,-0.003083289460617216,-0.053793088453043834,-0.053978636083062824,0.019187713294821385,-0.02100313070034997,0.06563397576448518,-0.021288109391781204,0.02082302103934072,0.012512495527725298,0.03146445030182185
110,0.08275916866147875,0.0014003158354110893,0.0003175142859112607,0.014742104657349443,-0.012972285713068136,-0.0032239470013231417,-0.03318037000611394,-0.056466590445802635,0.018312363256874322,-0.0753116646308766,0.12993315331340743,-0.0048790669208340735,0.017523745647265793,0.014998637997803977,0.002069757955258032
111,-0.022143237819356048,-0.0008120525119135517,6.845388942037913e-05,-0.008299610350456435,0.0027177056942699327,-0.002083960795962848,-0.02411350708872105,-0.05388248767586174,0.016632698263669275,-0.05028151989771154,0.13001106707367427,-0.0413138387746914,0.02196281211544356,0.0320288792198689,-0.05371579693873122
112,0.04034540288818219,0.0022204688675095,0.00040984413668165544,0.023283960922492613,-0.018788764710287335,-0.003646554359635438,0.03619176307478292,-0.046310123468872345,-0.008856307926043475,0.753632850648656,-0.6437437110268929,-0.0006149484011731348,0.02167523187014969,0.07499748784169423,0.1579915609649253
113,0.016123245078266728,0.0009975071218391743,0.00027216754334304327,0.01054687035470326,-0.010115589059282191,0.002651932898599639,-0.15825433939827954,-0.05076062370067954,-0.005259819673060673,-0.046362746947617876,0.12254489630723274,-0.024904796303744894,0.02027674663969544,-0.08109804175987832,-0.0031558753179151866
114,-0.007429772692438555,0.00016602124519990324,0.00017856188207837466,0.0018869830327272314,0.19853508843213252,0.007304803098918738,-0.0398967771295329,-0.05165471461016532,0.0002997995201870776,0.018851294099712475,0.09950613615180258,-0.0010391277303538774,0.01820434748459411,-0.014297013548718266,0.05346525550741864
115,-0.01964890268665573,0.0004638779636760163,0.00021209351006918492,0.0049891471133995426,-0.0063311211986703695,0.011470322849084365,-0.22388265846295646,-0.05209842874654828,0.018486803839680415,-0.03253657176167907,0.04395023752673954,0.015582004405183003,0.01654318381138257,-0.06162546310460778,0.0022490986176687496
116,-0.0054736641619299595,0.0011941073380045497,0.0002943000819176228,0.012594452601499379,-0.011509866692139185,0.019918915492640972,-0.17658493203264194,-0.05563385240093585,-0.019229003560607236,-0.027962731918839766,0.0596989797650273,0.059998045215997706,0.017912782950894397,-0.08059800313142167,-0.02059991214338611
117,-0.06273214159297111,0.0008063269617585596,0.00025064517500485574,0.008555737743783733,-0.008759750158158098,-0.00291787720832496,0.011998649168563164,-0.05833824377311616,0.023894911495800194,-0.05392896336560289,0.11099333445897276,0.01664245272813548,0.009152186522511515,-0.02511065883039198,-0.018479650847223313
118,-0.038057014055188625,0.0008711212685900049,0.00025793948283081363,0.009230567481762906,-0.009219267723874124,0.011655158028928973,0.00926353858415437,-0.055289687278848226,-0.034358801789684534,-0.04697711441803314,0.11686057936254655,0.04645779452398551,0.01844539693314819,-0.004252435942712205,0.005578772718933704
119,0.08421210871313035,0.002580409864774678,0.00044756375129497377,0.027032729923205795,0.1909434389148849,0.007979908515411615,-0.041527140042531295,-0.059476954149848,-0.06320084371797419,-0.06060173056005021,0.16440491089930018,-0.018597919435659468,0.008965778743523415,-0.05027417298357699,-0.05458875655745161
120,0.053244642306345825,0.0016151471493161093,0.0003416992152809766,0.016979562952094053,-0.014495857261753967,-0.0033346449936476606,-0.0014351207423503435,-0.05989291667837336,-0.0225941782057196,-0.07983705278046549,0.2329893452628996,-0.0030260730091489275,0.011623583702256088,-0.00176216092198513,0.0010896991240557604
121,-0.10275530067363134,0.00023598924193043752,0.00018643862512997936,0.0026156965140431403,-0.004714947250809819,-0.002623994350261589,-0.034622467096216275,-0.05402021940201829,0.02612172646136352,-0.0037620801741218256,-0.0011008536814747995,0.028977141116160388,0.018248601545101977,0.052729651927844526,0.07337560532976034
122,0.047397740702952135,0.0006693473625255417,0.00023522450903058734,0.007129101491630052,-0.007788298574363003,-0.0028472945434941887,-0.009563043705451958,-0.041736713421009715,0.0195188356897613,-0.062041714883452594,0.17790770430902583,0.03168965630013316,-0.0019284041261935269,0.03320417662427444,-0.11534078483780642
123,-0.01012357802417883,-0.0003818971517321689,0.00011687921818130102,-0.0038195619758875027,-0.0003329318332592687,-0.0023056106750896925,0.031144423259424743,-0.04507610286865885,0.022127127032930217,-0.004066356807734448,-0.019363161577067134,-0.005046506129721144,0.00033694842456266687,0.03745657124148018,-0.036726426581343875
124,0.032595104849460696,-0.00035972419502178845,0.00011937536914835884,-0.0035886316473014756,-0.0004901811903484026,-0.0023170359265910763,0.031187428142827395,-0.04869448991400334,0.026213667438641477,-0.03481186327671861,0.0175916736729825,0.03069618366073563,-0.010904009832477949,0.06593439101468365,0.024830866532483353
125,0.08126087485968657,0.0013471007393061757,0.0003115235235903219,0.014187871868742968,-0.012594887256054213,-0.003196526397719821,0.03449784850075615,-0.05564656541392318,-0.0006023010710511223,-0.03232726044683727,0.07049850444897239,-0.010560837409073284,0.008742943184824659,0.053040419736604366,-0.00129628946345364
126,-0.08779367308913524,0.0006257405476617939,0.00023031541212870706,0.006674938512077538,-0.007479041505421047,0.003975357864176595,-0.21634533589858465,-0.05491524843897363,0.01698180422384693,-0.04004464614776359,0.09097627317997899,0.031700818914058675,0.007418309585893165,-0.08034178499122074,0.015202546293368072
127,0.005350211572000976,0.0009292636884083365,0.00026448494536665415,-0.09461623539083387,0.02794050257136707,0.08268163040690928,-0.14795705898353295,-0.05147849362198964,0.0011832421624911208,-0.048514002127936356,0.09048846528961245,-0.05658429462520559,0.004588895633679853,-0.03916381056534803,0.06243430936781279
128,0.08823349726985331,0.002008101215461188,0.0003859365574193903,0.021072161553146434,-0.01728266531238918,0.058721862430596225,0.0013195809556085527,-0.057114429193502673,0.0018059231088479214,0.06563818717004448,0.12008214397184128,-0.009812942276043915,0.020176997133534623,0.01793812127401237,0.041456503715403915
129,0.05616058335672574,0.0017536049456631526,0.0003572862913197155,0.01842159455948681,0.11598267039049458,0.003220529581651839,-0.06270178896592252,-0.0556777369457343,0.0039187672297170606,-0.07563532194178939,0.184808153424834,0.010045347897979215,0.020176997133534623,-0.071460107137675,0.016570587177334943
130,0.09968263550405057,0.0013000447978430345,0.0003062261365380103,0.013697786393632623,-0.012261169176009492,-0.003172279475089107,-0.31782109227160055,-0.05111801583218365,-0.00736412160044189,-0.0628808982105498,0.1767085099118752,-0.07582864103330926,0.012032257855884965,-0.06234452691742975,0.0850130461728402
131,0.10574591181726112,0.001154442382111535,0.00028983474518766374,0.012181343902584374,-0.011228565064457512,-0.003097253656896685,0.03412418384719086,-0.04645020933226901,-0.030644521184394518,-0.03779454951321423,0.04978021932757686,0.020806107722464304,0.01190717965914409,-0.09745095793067014,0.013159073111814955
132,-0.24241812032791568,-0.005759578252556473,-0.0004885205963624586,-0.05982786433561874,0.037805278906092095,0.00046539365571258984,-0.011205352419395532,-0.057150798640183215,0.025483534689989172,-0.028596480066555227,0.010762363207852727,0.06639422299548911,0.009103948173597803,-0.07136299219743758,-0.01184253078313306
133,0.03640932419798102,-0.00478495362204241,-0.0003788008938548943,-0.0496771934479929,0.03089329605448526,-3.6809621392679993e-05,0.022604609079733266,-0.05079492456369174,0.02239350859301426,-0.03815309204326732,0.03191086778811304,0.06220824277330926,-0.005663247618636841,0.040012967072581694,0.01963402880228874
134,-0.2571436676757019,-0.00525797669853053,-0.00043205211448546136,-0.054603707124494825,0.034247949005720126,0.00020692907730350708,0.02168717156714331,-0.042651188656201745,-0.0660591066179477,-0.0036264154330206584,-0.023313050467117357,-0.014222174776740275,0.006756206230449167,-0.09818117963024278,0.045396441253829856
135,0.06039750631843067,-9.931513676765148e-05,0.00014869127550591588,-0.0008764832326855679,-0.00233698752860635,-0.002451219158112885,0.031692496606789675,-0.034576802793066845,0.01853963056256628,0.23584898555875702,-0.3600224467925307,-0.15938080626802792,-0.012429992291919491,0.06998677018050672,0.035051263550036245
136,0.06260447233824011,-7.91328188374836e-06,0.00015898096449234328,7.546289959684091e-05,-0.002985204322829343,-0.0024983165837463668,0.031869772292816186,-0.03221665716986501,0.018517151106019106,-0.01230508272803522,-0.029681653480234323,-0.051873671548511635,-0.01275613475714142,0.0699454446740227,-0.07492043064021738
137,0.04641449320241218,0.0005353241575205756,0.0002201366631852601,0.005733255949954516,-0.006837813571513129,-0.0027782352455302697,0.0329233919361812,-0.03099143749870578,0.019016195041366427,-0.015851746673965692,-0.01591124324176598,-0.05313504692212896,-0.012789858912576677,0.07086287091796796,-0.13328091329845287
138,-0.06322714927352181,-0.00018431147082410978,0.00013912269679886092,-0.0017617161589320038,-0.0017341983264313398,-0.002407422360690913,0.031527644553746174,-0.04232222422262953,0.021250653022155792,-0.01491953609582769,-0.2087952256693557,-0.22413512965167592,-0.014505664255354192,0.07497062626247962,-0.10209230914281735
139,0.01604819298698109,-0.0013070021789263798,1.2734252833499371e-05,-0.013454488463004531,0.006227860787515156,-0.0018289237930041809,0.02935016395745846,-0.03492944129746465,0.021475897176758504,0.00022452514652243556,-0.041582133472298305,-0.07362960608992383,-0.015387188065149078,0.0753847078374495,-0.12592845132457792
140,0.07737479809231593,-0.0017952999589260954,-4.223653846326324e-05,-0.018540087476976844,0.009690841073633657,-0.0015773143654959285,0.028403100858524457,-0.04139086185312182,0.022525238208380715,0.00440106110470833,-0.07680254066771178,-0.24993193043423254,-0.016107348194506935,0.07731378248012358,-0.11672751756546115
141,0.03220292474162843,-0.0016275245864842156,-2.3348996145858954e-05,-0.016792714657342566,0.008500987604992538,-0.0016637654351897325,0.0287285044762712,-0.03167611517675286,0.01863516825289178,0.021504508822105292,-0.05515267797790828,-0.06343813957565551,-0.0131594016622195,0.0701624035830638,-0.12309082737877225
142,0.04316150663980528,-0.0006147131971911638,9.066963302719392e-05,-0.00624433042604078,0.0013181864161766305,-0.0021856455343251635,0.03069287198369688,-0.03309066442475833,0.018953926946730745,0.017054705313987045,-0.08676872687228104,-0.02504991028478031,-0.012847346502432544,0.07074839926500723,-0.12038051004402994
143,0.07313105427785246,-0.0003661297158492313,0.00011865425886898662,-0.003655344853337435,-0.00044475359830043414,-0.0023137352983795658,0.03117500450984441,-0.027166816105067017,0.017647196137643362,0.02263052617324496,-0.07259858516809575,0.11494043095885546,-0.012143265822712595,0.06834614757309108,0.08242094211979963
144,0.026048910646881744,-0.0004057946717422458,0.00011418892213902756,-0.004068453552252444,-0.00016345197061875763,-0.002293296792915979,0.031098073551757442,-0.021745684848454776,0.01573217123438938,0.040175853333085695,-0.09248014425532114,0.03613237664260731,-0.011213076775960515,0.06482562767571737,-0.0017428729721045574
145,0.03503639479317179,-0.0016644795143348494,-2.750924775762193e-05,-0.017177598538319266,0.008763069866807758,-0.001644723349354093,0.028656829670600115,-0.03589025011926468,0.019408011968983716,-0.0004906218458537252,-0.07809658659910043,0.10254992950120174,-0.0072646469657606,0.07268077994820003,-0.015809748309644007
146,-0.05568812355309742,-0.0013767238094712444,4.8852447926395905e-06,-0.014180636051780611,0.0067223226548065555,-0.0017929977243942735,0.029214937490759,-0.03459406534634303,0.018438473008103983,-0.02293344615944655,-0.04778135874570474,-0.08580801788298656,-0.007131315600179029,0.03975055010640816,0.09225487263948152
147,0.03275020543915797,-0.0004816754569288805,0.00010564653882954088,-0.004858748454524617,0.00037469027364182687,-0.002254197043333466,0.030950901284112802,-0.03934468574152114,0.01823818105026864,-0.024261022554507964,0.014681764104755114,0.08405347822612744,0.018420637426626103,0.05886111732487866,0.0724591998040898
148,-0.12215081564499554,-0.0025477022899650105,-0.00012693926127875908,-0.026376323293662716,0.015026835924191614,-0.0011896174978823046,0.02694380181506106,-0.03718437470715243,0.02037103188746477,-0.0444459979626314,-0.05616894441617152,0.10135552981113935,0.021251758931013363,-0.04508823517489725,0.10294660722894768
149,0.025551980106618764,-9.660510872527053e-05,0.00014899636062411196,-0.0008482584147472645,-0.0023562068944728075,-0.0024526155777408317,0.03169775275920556,-0.03774485001930014,0.021635950907374402,0.010591249434381497,-0.11705007917773458,0.07808147977581678,-0.015046389110434188,0.057942451315738885,-0.06526937707769792
150,-0.008846678050271355,-0.0018657606880279703,-5.0168751536357985e-05,-0.019273932743372427,0.010190544586161341,-0.0015410074551693094,0.028266440895711578,-0.04706321810298563,0.02456097779329304,-0.04965940015637619,0.09489567407688118,0.0133383190060949,0.018064755094374774,0.07198031261329588,-0.046372428294217914
151,0.009225099415534687,-0.000739867219511979,7.658024756868967e-05,-0.0075478038362819175,0.0022057716761908594,-0.0021211563369617973,0.030450133308490793,-0.04110781695347856,0.02234765050165802,-0.012655872987168236,-0.02166331128233665,-0.012904986333494742,-0.01058000180747343,0.07698731097889981,-0.08579150589209421
152,-0.03290456762044438,-0.0011219811734875385,3.356324590305958e-05,-0.011527503165581137,0.00491570226336028,-0.0019242611694212828,-0.040855308197374256,-0.048352696566288204,0.02504316213622998,0.004643319570960412,-0.04638229861569553,0.0835958110551689,0.01692510631428644,0.07435735574625674,-0.005907617819749523
153,0.09158691161569538,-0.0002057453289774786,0.00013670975086403826,-0.0019849488098985075,-0.001582190614578503,-0.002396377950906242,0.03148607316645694,-0.03663520479685599,0.019390028403745974,0.010409071067759937,-0.05747654056673702,0.05804458777898044,-0.013024362744463999,0.07155011409079721,0.07898265325115918
154,-0.084540883354688,-0.0032651206226386575,-0.00020770361256845242,-0.03384820236969063,0.02011472623356449,-0.0008199471381930873,0.0255523549209663,-0.03683146324713457,0.021122520119836886,0.030392487431961643,-0.10207369943252698,0.039157445016502555,0.019043324786055072,0.05895038041888416,-0.018065904361267305
155,-0.02627470630944436,-0.0010249128963332045,4.449084013662402e-05,-0.010516541504882291,0.004227299522325615,-0.001974278381549564,0.02989728164074778,-0.04360575813245887,0.018876148027077516,0.2814168340269086,-0.4203243096842835,-0.03746273697028569,0.011305125221816868,0.06525293341276216,0.10492895302979179
156,-0.07725239717038386,-0.0018081110005809813,-4.367875902200767e-05,-0.01867351388904876,0.009781696257729594,-0.0015707131090729072,0.028378253592558477,-0.04246820424769265,0.021752619286854253,-0.016305254522789612,0.02123329507675948,0.012132756702107002,-0.006557435773721759,0.04222346841441195,0.03931199354094336
157,0.02967452319670443,-0.0019401632761005816,-5.8544724781374376e-05,-0.020048832290405553,0.010718203539949333,-0.0015026693890202213,0.028122135620293778,-0.03467586972574399,0.020721486615035253,-0.008609187566893479,-0.05358085255339423,0.06852628225531958,-0.014809039358256969,0.07399782383984578,-0.11418441645398071
158,-0.1558892818736191,-0.002094634874516234,-7.5934576518544e-05,-0.02165764691288822,0.01181370739433697,-0.0014230734702272466,0.027822534932588627,-0.04017132385817712,0.02191020027724996,-0.005097408840103289,-0.10774785371283081,-0.005638124667789576,-0.01587625946696749,0.07618311662272077,-0.08813404857265339
159,0.05546677166475172,-0.0007605619791083343,-0.01592050245501484,-0.9154119022841517,0.5619872746873275,0.013661305245333065,-0.13280691639281572,-0.04040826193434291,0.020625049746447865,-0.01336714384408436,-0.052097103553529756,-0.03447115643816761,-0.0012677237308944692,0.0738205374170293,0.08747632805992377
160,0.03016778970507491,0.0011470513965414087,0.0002890026948653112,0.012104367126389036,-0.01117614861209447,-0.003093445239729558,0.03410984888605665,0.07737744729119757,-0.011538107092121665,-0.007370762287412838,0.03881470445871534,-0.001463307059535241,0.004187905464833682,-0.10106776625815163,0.02208922772993977
161,-0.030160624100224607,-0.0022257016852931496,-9.068960223493024e-05,-0.02302270174408562,0.012743225816241628,-0.0013555375391301788,0.027568328288475157,0.0764078358606164,-0.00985866689348209,-0.023691230641883065,0.042144670821424965,0.028541799173053512,0.011136646740655098,-0.09158769507071728,0.016270002123435278
162,0.10445267510611389,0.0020105648773178974,0.0003862139075268413,0.02109782047854489,-0.01730013746317687,-0.003538395312089005,0.021180669607067614,0.06860979698614017,-0.025229894485876068,-0.03464325138420718,0.054224691217582034,-0.07456726565969192,0.016395338252322537,-0.09092813998723231,0.09889856010811078
163,0.06035205415421059,0.0019408432467730335,0.0003783648994859816,0.020371672889768818,-0.016805675595885475,-0.003502469243479098,0.03564942371187166,0.07488295627125485,-0.06158524517592859,-0.047498454637407636,0.13054630073115964,0.004419390479368824,0.006728458507622693,-0.0505117946458601,0.14475520970908512
164,0.05137027045423244,0.00046264613274766067,0.00021195483501545935,0.004976317650700304,-0.006322385123276521,-0.002740785810053511,0.03278243148502806,0.08329365117380026,-0.024878990169174647,-0.025803724467601208,0.07083725992839347,0.028218083369204887,0.004739017928971794,-0.0522549045093561,0.09938808433874735
165,0.05662145649222849,-3.9201787463952674e-05,0.00015545861812771714,-0.00025040545296344565,-0.0027633080078257833,-0.0024821942844055252,0.03180908762401465,0.08999945687480196,-0.014472125760659168,-0.0014305846949118003,-0.028353732000903725,0.08230094783977442,-0.03931141698214894,0.010057760442574469,-0.040199573212537386
166,0.0806581946055676,-8.872139078380262e-05,0.00014988388096795466,-0.0007661498534722407,-0.002412117776993384,-0.002456677889385768,0.03171304338441539,0.09621183104298739,-0.0175158441771469,0.025400024959438754,-0.027019035411984506,0.10443641125466405,-0.02568287389790116,0.0037035505655914507,-0.02432565125684826
167,0.024976409146315947,-0.00028482887457783484,0.00012780681241486545,-0.0028086003151886582,-0.001021334574293933,-0.0023556278872179735,0.03133268908232081,0.08181062281983355,-0.011950829914327825,-0.007502550893053967,0.004718965454979978,0.08723482319498425,-0.036861364204578584,-0.0022650923358956483,-0.03198071902448104
168,0.05713227098805107,0.00011280614909498976,0.00017257111975743587,0.0013327502441207635,-0.0038413397114257356,-0.0025605207308094565,0.03210390999134174,0.09871513475007264,-0.018409402574897173,-0.01536529167373151,-0.020945149665963732,-0.009645503067156844,0.010764684958765858,-0.023003471254771757,0.024124617952060282
169,0.07294820091766359,0.0010805325264102669,0.0002815142419641377,0.011411576140630951,-0.010704400540827068,-0.0030591694852254068,0.03398083423584869,0.08801927219363445,-0.015462570616127781,-0.024726158809711945,0.02812696908297924,0.011005332695599574,0.026280500083257316,-0.08690882122659646,0.09815391747038289
170,0.023772857943082707,-0.00023678746837201006,0.00013321513951015745,-0.0023082512699189313,-0.0013620415146537264,-0.0023803825988043055,-0.013585911631751345,0.08680032714228285,-0.015266100165905445,-0.006950201589999206,0.013018474700797363,-0.0024456170850066304,0.009425821758384892,-0.06534806472868837,0.01826901902810913
171,0.008158767720738196,-0.0008248635535684373,6.70116688616347e-05,-0.008433036762528353,0.00280856087836587,-0.0020773595395398264,0.030285281255447275,0.11607045178377219,-0.019710738314413234,0.01822529822291709,-0.08328970809862617,0.07128344789499626,-0.034841756870854806,-0.00033147188750832585,0.055289478414362624
172,0.060784621886312444,0.001162079733867333,0.00029069453052076147,0.01226088657131956,-0.011282728731899321,-0.003101189021302718,-0.004616526450071126,0.08064788394990176,-0.06813351086812118,-0.020125186018652437,0.02629768949410507,0.00017759718755953544,-0.004106386924049944,-0.0435091875721428,0.043275169587737965
173,0.06087442094893378,-0.0009165117746380116,5.66942448644622e-05,-0.00938754878735061,0.0034585248876676314,-0.0020301351666674396,0.03010752773738298,0.07829228954671567,-0.010770883240166524,0.012265739953115891,-0.0650612757509758,0.03488216388291611,-0.0016654410914072537,-0.08781798236924493,-0.013372230855751784
174,0.060526776997348625,0.0022919150613540593,0.0004178872897977306,0.024028069759047588,-0.019295457083130102,-0.0036833690589176743,-0.10940126968490235,0.08587068901243051,-0.019165611493144195,0.0058410454281106906,0.01835387350167993,-0.03470557133060963,0.01119740713884435,-0.0356482497287524,0.014130543798620073
175,0.036934703977607675,-0.0010372312056167498,4.310408959936963e-05,-0.010644836131874532,0.004314660276264026,-0.0019679310196043503,0.029873390038857417,0.0826626617665608,-0.04072475908927952,-0.02142950560095363,-0.0061686356536146975,0.07860612263033026,0.012016462998276045,-0.062347832957948476,0.03497548580535568
176,0.016050501932698448,0.0011320230592154845,0.0002873108592098609,0.011947847681458505,-0.011069568492289614,-0.003085701458156398,-0.04241399630470157,0.08089407900097316,-0.011405927887624265,-0.013605526174876405,0.012171586002244477,0.04490619118829734,-0.022804225524672664,-0.042385960305907126,0.01723793651548864
177,0.04544595482163909,-0.0008189507651123368,6.767730911951668e-05,-0.008371455341572088,0.0027666277164754413,-0.0020804062732735283,0.030296749224354647,-0.046418569156654814,0.02502765131121243,0.0005617489315453209,-0.021243254487854423,0.05909387348800677,-0.014197166495929604,0.06943342164868568,0.054652945359045677
178,0.13052451040443724,-0.0003257256613992033,0.00012320280063118103,-0.0032345384768028857,-0.0007312968712184196,-0.0023345546455598664,0.0312533689640448,-0.046008475593892526,0.018458704518996442,0.012924682981321566,-0.007774336626070704,0.05543253612033979,-0.006683652338578594,0.07779026556988435,0.06136281205802931
179,0.14096135384393874,0.0006553044899423021,0.00023364361341811756,0.006982845616858914,-0.007688707314873227,-0.002840058550876647,0.03315609613859335,-0.047528205980464526,-0.06572775942844232,-0.03226330421174672,0.04419752902671691,0.09767186721562071,0.03482992922613,-0.13952693561244062,0.041751531734693675
180,-0.13201086930366782,-0.0014703429600261843,-5.654059290493436e-06,-0.015155675216921611,0.007386264384738454,-0.0017447577736106534,0.02903336131639224,-0.040205835526914355,0.02227391788418328,-0.015316839980481098,-0.0012736189759796482,0.09787279426628558,0.016554994380585632,0.05564268687990315,-0.01694742484978183
181,0.11179618990162977,0.001335521528579643,0.0003102199780853027,0.013651600327915413,-0.012512768147352107,-0.0031905598774913196,-0.07189718870148556,-0.0519148900281646,0.00248277954548341,-0.021807428808306877,0.04809999214964814,0.04903635834084837,0.006654749172114418,-0.006853463320816475,0.0558765033431549
182,0.028561406962454145,0.001757793170819558,0.00035775778650238194,0.01846521473266417,-0.015507494792360731,-0.0034081474449732295,0.035294394507780866,0.07002036192195618,-0.008201256562258747,-0.0563496099603937,0.12293446510856713,-0.2273834503040877,-0.03726747702994656,0.020827187432310254,0.05428466551989804
