feature,abs_r,r,p_value
face wenli variance327,0.0032830404707050696,-0.0032830404707050696,0.9671348227481885
right ear wenli mean877,0.0032830092281174745,0.0032830092281174745,0.9671351353297206
right ear wenli mean65,0.003277883279382724,0.003277883279382724,0.9671864204232049
right ear guangpu mean163,0.0032722801082159976,-0.0032722801082159976,0.9672424802786971
right ear wenli mean214,0.003270933295973572,-0.003270933295973572,0.9672559551898584
face wenli variance813,0.003262931912615851,-0.003262931912615851,0.9673360095459687
right ear wenli mean49,0.0032562649305131214,0.0032562649305131214,0.9674027133805889
right ear wenli mean1564,0.0032553494215748734,0.0032553494215748734,0.9674118731583653
right ear wenli mean1313,0.003251167611437372,-0.003251167611437372,0.9674537127292511
right ear wenli variance249,0.0032472212387726768,-0.0032472212387726768,0.9674931967980548
left ear wenli variance1088,0.003244141314278977,-0.003244141314278977,0.9675240119737611
right ear wenli variance105,0.003243172035203707,-0.003243172035203707,0.9675337097880031
right ear wenli mean1125,0.0032419057533809442,0.0032419057533809442,0.9675463791761654
right ear wenli variance716,0.003241368575968101,0.003241368575968101,0.9675517537398193
face wenli variance725,0.003237289475126595,-0.003237289475126595,0.9675925659783285
right ear wenli variance772,0.0032345294366400573,-0.0032345294366400573,0.9676201807757958
right ear wenli variance660,0.0032293541918151716,0.0032293541918151716,0.9676719603522094
face wenli mean328,0.0032161816588642256,-0.0032161816588642256,0.9678037553395491
face wenli variance319,0.0031946377076458587,-0.0031946377076458587,0.968019310654228
left ear wenli variance1062,0.0031945673267683924,0.0031945673267683924,0.9680200148451141
right ear wenli mean1220,0.0031934064789119077,-0.0031934064789119077,0.9680316296296997
right ear guangpu mean56,0.0031872261345998708,-0.0031872261345998708,0.9680934667590309
right ear wenli variance542,0.003173822158553566,-0.003173822158553566,0.9682275802308671
face wenli variance223,0.003165719801673076,-0.003165719801673076,0.9683086487881505
right ear wenli mean973,0.0031392662031308177,0.0031392662031308177,0.968573333911785
right ear wenli variance912,0.003133511724096325,0.003133511724096325,0.9686309115994134
face wenli variance807,0.0031254225621228787,-0.0031254225621228787,0.9687118497371706
right ear wenli mean781,0.003123255884820311,0.003123255884820311,0.9687335290242607
right ear wenli mean57,0.0031210619726839365,0.0031210619726839365,0.9687554808403036
face wenli variance1210,0.003118241780498101,-0.003118241780498101,0.9687836991151458
right ear wenli variance1044,0.0031146724843029577,-0.0031146724843029577,0.9688194128292837
left ear wenli mean1384,0.003112615294651788,-0.003112615294651788,0.9688399967146069
face wenli mean299,0.0031121460772147082,0.0031121460772147082,0.9688446916263471
right ear wenli mean1580,0.0031094085325757527,0.0031094085325757527,0.9688720830646207
right ear wenli mean252,0.0030943182342160203,0.0030943182342160203,0.969023074853049
right ear wenli mean76,0.003085907395839479,0.003085907395839479,0.9691072332114247
right ear wenli mean725,0.0030818763116552813,-0.0030818763116552813,0.9691475681255802
right ear wenli mean623,0.0030693016752442737,0.0030693016752442737,0.969273390083093
face wenli mean748,0.0030598298798211604,-0.0030598298798211604,0.9693681654781542
right ear wenli variance951,0.0030512726469651887,-0.0030512726469651887,0.9694537900697426
right ear wenli mean1204,0.003038528389541731,-0.003038528389541731,0.9695813111253294
right ear wenli variance967,0.0030270712985935484,-0.0030270712985935484,0.9696959532472368
right ear wenli mean1332,0.0030196870434734627,-0.0030196870434734627,0.9697698420246952
right ear wenli mean1572,0.0030056346549459595,0.0030056346549459595,0.9699104545889368
right ear guangpu mean57,0.0030050101004772123,-0.0030050101004772123,0.9699167040964689
face wenli mean690,0.0029995263008422597,-0.0029995263008422597,0.9699715769664844
right ear wenli mean1039,0.0029949261542528,0.0029949261542528,0.9700176077951516
face wenli mean415,0.002994751638220862,0.002994751638220862,0.970019354071358
right ear wenli mean84,0.0029925386847794565,0.0029925386847794565,0.9700414977681289
face wenli variance1202,0.0029855430707922542,-0.0029855430707922542,0.9701114988285929
face wenli variance831,0.002978225299178891,-0.002978225299178891,0.9701847237780432
right ear wenli mean1556,0.0029699089282529617,0.0029699089282529617,0.9702679414683801
right ear wenli variance96,0.0029680241492663975,0.0029680241492663975,0.970286801536837
right ear wenli mean284,0.002962888502999736,0.002962888502999736,0.9703381915397054
right ear wenli variance1361,0.002962497334332244,-0.002962497334332244,0.9703421057860513
right ear wenli mean201,0.0029519319606596366,-0.0029519319606596366,0.97044782892626
right ear wenli mean1171,0.002945284429882688,-0.002945284429882688,0.9705143481651253
face wenli mean310,0.00293131919978179,-0.00293131919978179,0.9706540934184295
right ear wenli mean1228,0.002920795789239986,-0.002920795789239986,0.9707593981573104
right ear guangpu mean162,0.00291348917769128,-0.00291348917769128,0.9708325136121199
right ear guangpu mean147,0.0029072629229156335,0.0029072629229156335,0.9708948183955091
right ear wenli mean396,0.002906947082563881,-0.002906947082563881,0.9708979789462152
face wenli mean1198,0.0028947135498111343,0.0028947135498111343,0.9710203977891879
face wenli variance342,0.002878595299158973,0.002878595299158973,0.9711816913632735
left ear wenli variance862,0.002854987381930813,-0.002854987381930813,0.9714179353182907
face wenli variance799,0.002843152899709697,-0.002843152899709697,0.9715363636809234
face wenli mean674,0.0028427775548554787,-0.0028427775548554787,0.9715401197892373
face wenli mean359,0.002835101554974115,0.002835101554974115,0.9716169343187507
face wenli variance1218,0.002831507682270036,-0.002831507682270036,0.9716528986665244
right ear wenli mean541,0.002830367107284114,0.002830367107284114,0.9716643125594856
right ear guangpu mean58,0.0028109479877960683,-0.0028109479877960683,0.9718586432767626
right ear wenli mean148,0.002810758616976527,0.002810758616976527,0.9718605383537137
right ear wenli variance630,0.002803220322621619,0.002803220322621619,0.9719359759111257
right ear wenli mean1305,0.002795752170905042,-0.002795752170905042,0.9720107117792061
left ear wenli variance1374,0.002779951989428417,-0.002779951989428417,0.9721688293843486
right ear wenli mean1577,0.0027754148096301723,0.0027754148096301723,0.9722142346331977
face wenli variance829,0.0027750118333366193,-0.0027750118333366193,0.9722182673714348
right ear wenli variance1409,0.002763574207495045,-0.002763574207495045,0.972332728370467
right ear wenli mean92,0.002759514078077876,0.002759514078077876,0.9723733598817272
right ear wenli mean789,0.002752628413524555,0.002752628413524555,0.972442267935393
face wenli variance322,0.0027514245680373382,0.0027514245680373382,0.9724543153990735
right ear wenli mean236,0.0027476947598188625,-0.0027476947598188625,0.9724916414322614
face wenli mean770,0.0027323975233772835,-0.0027323975233772835,0.9726447290568302
face wenli variance524,0.002731587804328914,0.002731587804328914,0.9726528323761746
face wenli mean698,0.0027309807686283355,-0.0027309807686283355,0.9726589073297383
right ear wenli mean982,0.0027302021890058745,-0.0027302021890058745,0.9726666990237774
right ear wenli mean717,0.0027282244707219835,-0.0027282244707219835,0.9726864911996359
right ear wenli variance1553,0.0027277545891689816,-0.0027277545891689816,0.9726911935797705
right ear wenli mean157,0.002708880274486837,0.002708880274486837,0.9728800806862338
face wenli mean858,0.0026886448830553307,-0.0026886448830553307,0.9730825906146809
right ear wenli mean1297,0.002688208580295382,-0.002688208580295382,0.9730869570251369
right ear wenli mean534,0.0026820527192004534,-0.0026820527192004534,0.9731485634503773
right ear wenli mean1421,0.0026752090291717132,-0.0026752090291717132,0.9732170536937593
face wenli variance1014,0.0026746197811741874,-0.0026746197811741874,0.9732229507757767
face wenli mean1463,0.002672158197079357,0.002672158197079357,0.9732475858574396
face wenli variance757,0.0026716572464003767,-0.0026716572464003767,0.9732525992829562
right ear guangpu mean67,0.0026599937515515253,0.0026599937515515253,0.9733693257655137
face wenli mean215,0.0026576792286104427,0.0026576792286104427,0.9733924892263521
right ear wenli mean73,0.002657185880157011,0.002657185880157011,0.9733974265998511
right ear wenli mean1241,0.002656211636693391,-0.002656211636693391,0.9734071767172147
right ear wenli mean1585,0.0026494982122282264,0.0026494982122282264,0.9734743640097956
right ear wenli mean742,0.0026447037899243603,-0.0026447037899243603,0.9735223462313923
right ear wenli mean1428,0.002618784514218179,0.002618784514218179,0.9737817460527853
right ear wenli mean108,0.0026126735683387314,0.0026126735683387314,0.9738429047319554
face wenli mean443,0.0026056659442523777,0.0026056659442523777,0.9739130376029279
right ear wenli mean1380,0.0025934187257743505,0.0025934187257743505,0.9740356092394487
right ear guangpu mean59,0.0025718916702650307,-0.0025718916702650307,0.9742510560720407
face wenli variance306,0.002570860625909069,-0.002570860625909069,0.9742613750052808
right ear wenli mean1569,0.0025679932878601708,0.0025679932878601708,0.9742900720180316
right ear wenli variance903,0.002558419032814772,-0.002558419032814772,0.9743858937169543
right ear wenli mean220,0.00255596174626058,0.00255596174626058,0.9744104869555001
right ear wenli mean89,0.0025322942523966843,0.0025322942523966843,0.9746473593481823
right ear wenli variance1,0.002520924822526135,0.002520924822526135,0.974761149288942
right ear wenli variance17,0.002520792153973477,0.002520792153973477,0.9747624770935139
face wenli mean738,0.002520422225862618,-0.002520422225862618,0.9747661794952879
right ear wenli variance288,0.0025168995135651656,-0.0025168995135651656,0.9748014363623777
right ear wenli mean869,0.0025119430092636766,0.0025119430092636766,0.9748510433383312
right ear guangpu mean148,0.0024987912500893106,0.0024987912500893106,0.9749826726628877
face wenli mean751,0.002498759253836684,0.002498759253836684,0.9749829928980692
right ear wenli variance33,0.002465085458482362,0.002465085458482362,0.9753200200042367
right ear guangpu mean60,0.002456225097424134,-0.002456225097424134,0.9754087004253128
right ear wenli variance240,0.002454783557135024,0.002454783557135024,0.9754231283534236
right ear wenli mean81,0.002452799638091474,0.002452799638091474,0.9754429847947135
right ear guangpu mean161,0.002427510384012753,-0.002427510384012753,0.9756960985507152
right ear wenli variance383,0.002418864194653217,-0.002418864194653217,0.9757826366333119
right ear wenli mean733,0.002413450567776745,0.002413450567776745,0.9758368207499903
right ear wenli mean797,0.002411367641622442,0.002411367641622442,0.975857668450747
right ear wenli mean661,0.0024047666381233016,0.0024047666381233016,0.9759237370293117
right ear wenli mean917,0.0023995796612242357,0.0023995796612242357,0.9759756529158448
right ear wenli mean893,0.0023956798937887604,0.0023956798937887604,0.9760146853295244
right ear wenli variance1028,0.002387143602877343,0.002387143602877343,0.9761001244787723
face wenli variance749,0.0023862592658252576,-0.0023862592658252576,0.9761089757631094
right ear wenli mean1142,0.002378338916760191,-0.002378338916760191,0.9761882502617258
right ear wenli mean995,0.0023720032466252594,0.0023720032466252594,0.9762516639317323
right ear wenli mean685,0.002369609899380426,0.002369609899380426,0.9762756189632296
left ear wenli mean438,0.0023687546096622866,0.0023687546096622866,0.9762841795699222
right ear wenli variance708,0.002363332929441214,0.002363332929441214,0.976338445305608
right ear guangpu mean61,0.002358475250917518,-0.002358475250917518,0.9763870660260529
right ear wenli variance1561,0.0023502971693658975,-0.0023502971693658975,0.9764689210043214
face wenli variance388,0.002347194026371161,-0.002347194026371161,0.9764999806393332
right ear wenli mean798,0.0023331594956618115,0.0023331594956618115,0.9766404539490465
right ear wenli mean149,0.0023330899347450097,-0.0023330899347450097,0.9766411501944384
right ear wenli mean957,0.0023286523801965397,0.0023286523801965397,0.9766855663634938
face wenli mean515,0.00232807478056727,-0.00232807478056727,0.9766913476526904
right ear wenli mean1561,0.0023244087227210983,0.0023244087227210983,0.9767280418537714
right ear wenli mean581,0.0023176933064660635,0.0023176933064660635,0.9767952577320616
right ear wenli variance72,0.00231710156024309,-0.00231710156024309,0.9768011806403671
right ear wenli mean1303,0.0023147450610710024,0.0023147450610710024,0.9768247673324387
right ear wenli mean1460,0.0023126594217275365,0.0023126594217275365,0.9768456429486957
right ear wenli mean213,0.0023100550294716925,0.0023100550294716925,0.9768717108973478
right ear wenli variance836,0.0023030223950787493,0.0023030223950787493,0.9769421022410285
right ear wenli variance848,0.002278346069710186,0.002278346069710186,0.9771890949711646
